YIL,AY,ORTALAMA_TUKETIM_MEAN,ABONE_ADEDI_SUM,KAYIT_SAYISI,ORT_DOLULUK,TOPLAM_SU,BARAJ_SAYISI,TUKETIM
2023,9,5010.333333333333,1770.0,3.0,29.215,272137000.0,6.0,77.66
2022,6,111386.0,8042.0,1.0,59.61666666666667,373647000.0,6.0,154.12
2020,10,170.5,7.0,1.0,25.903333333333336,258732000.0,6.0,127.15
2022,2,170.5,7.0,1.0,66.33666666666666,380070000.0,6.0,130.27
2021,9,409.0,24.0,1.0,44.46666666666667,328160000.0,6.0,163.9
2021,2,1793.0,164.0,1.0,63.975,381253000.0,6.0,129.67
2021,7,170.5,7.0,1.0,53.97166666666666,382565000.0,6.0,141.38
2024,7,94.0,2.0,1.0,39.32833333333333,289223000.0,6.0,156.71
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,152.64
2023,2,22.0,4.0,1.0,39.745,304390000.0,6.0,78.09
2022,12,21.0,1.0,1.0,36.53833333333333,288391000.0,6.0,184.59
2023,2,19.0,6.0,1.0,39.745,304390000.0,6.0,172.07
2021,4,1461.5,10.0,2.0,71.15166666666666,454646000.0,6.0,90.92
2023,7,65.0,1.0,1.0,41.435,306447000.0,6.0,172.56
2020,11,170.5,7.0,1.0,24.118333333333336,243861000.0,6.0,73.68
2021,7,170.5,7.0,1.0,53.97166666666666,382565000.0,6.0,66.93
2020,12,7.0,1.0,1.0,33.15833333333333,251570000.0,6.0,142.82
2022,6,443.0,6.0,1.0,59.61666666666667,373647000.0,6.0,129.81
2022,8,170.5,7.0,1.0,46.225,334604000.0,6.0,100.5
2024,2,499.0,58.0,1.0,44.58833333333333,331522000.0,6.0,78.35
2024,8,1177.0,3.0,1.0,32.655,257371000.0,6.0,43.86
2020,10,170.5,7.0,1.0,25.903333333333336,258732000.0,6.0,120.59
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,203.82
2022,5,14.0,4.0,1.0,65.71,400103000.0,6.0,133.0
2024,5,170.5,7.0,1.0,47.67666666666667,331440000.0,6.0,169.25
2023,7,65.0,1.0,1.0,41.435,306447000.0,6.0,103.79
2020,11,1.0,1.0,1.0,24.118333333333336,243861000.0,6.0,152.87
2021,7,666.0,15.0,1.0,53.97166666666666,382565000.0,6.0,176.37
2021,3,282.5,76.0,2.0,69.53833333333334,440241000.0,6.0,147.71
2024,6,77.0,6.0,1.0,44.92,314563000.0,6.0,146.59
2023,12,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0,111.66
2023,8,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0,165.71
2023,8,245.0,30.0,2.0,35.550000000000004,289801000.0,6.0,83.02
2022,3,53.0,1.0,1.0,71.255,424798000.0,6.0,83.79
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,116.52
2022,8,2597.0,233.0,2.0,46.225,334604000.0,6.0,226.54
2023,6,1580.0,13.0,1.0,44.945,320996000.0,6.0,165.84
2021,7,2095.0,219.0,1.0,53.97166666666666,382565000.0,6.0,96.35
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,87.55
2021,4,672.0,67.0,1.0,71.15166666666666,454646000.0,6.0,100.32
2023,3,170.5,7.0,1.0,42.32666666666667,313051000.0,6.0,124.5
2023,2,68.33333333333333,14.0,3.0,39.745,304390000.0,6.0,83.68
2023,1,46.5,8.0,2.0,36.13833333333333,284679000.0,6.0,1.0
2020,7,66.0,5.0,3.0,38.525,316270000.0,6.0,142.38
2023,7,170.5,7.0,1.0,41.435,306447000.0,6.0,159.93
2023,11,183.0,15.0,1.0,22.915000000000003,229694000.0,6.0,101.15
2020,12,170.5,7.0,1.0,33.15833333333333,251570000.0,6.0,124.04
2023,9,170.5,7.0,1.0,29.215,272137000.0,6.0,138.85
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,107.41
2022,9,561.0,6.0,1.0,42.855,318643000.0,6.0,129.41
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,72.73
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,92.29
2024,4,10.0,2.0,1.0,49.43333333333334,341213000.0,6.0,133.84
2023,3,170.5,7.0,1.0,42.32666666666667,313051000.0,6.0,85.88
2021,1,170.5,7.0,1.0,42.87166666666667,270220000.0,6.0,102.85
2024,6,387.5,10.0,2.0,44.92,314563000.0,6.0,106.95
2022,4,107.0,20.0,1.0,69.625,417610000.0,6.0,173.47
2021,3,170.5,7.0,1.0,69.53833333333334,440241000.0,6.0,83.62
2021,3,170.5,7.0,1.0,69.53833333333334,440241000.0,6.0,174.12
2023,5,60.66666666666666,13.0,3.0,46.355,326783000.0,6.0,170.91
2023,2,170.5,7.0,1.0,39.745,304390000.0,6.0,63.19
2021,10,275.5,5.0,2.0,40.41833333333333,310750000.0,6.0,114.89
2023,6,432.0,20.0,1.0,44.945,320996000.0,6.0,95.18
2020,5,122.0,1.0,1.0,46.24333333333334,353544000.0,6.0,118.98
2021,6,170.5,7.0,1.0,61.6,415893000.0,6.0,61.24
2022,2,268.6666666666667,16.0,3.0,66.33666666666666,380070000.0,6.0,104.39
2020,2,242.5,27.0,2.0,44.46666666666667,320996000.0,6.0,103.42
2020,11,170.5,7.0,1.0,24.118333333333336,243861000.0,6.0,107.66
2022,8,170.5,7.0,1.0,46.225,334604000.0,6.0,214.98
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,170.26
2020,11,5432.0,191.0,1.0,24.118333333333336,243861000.0,6.0,114.18
2023,10,170.5,7.0,1.0,24.72666666666667,244436000.0,6.0,130.38
2021,6,419.0,5.0,1.0,61.6,415893000.0,6.0,91.04
2023,10,293.0,1.0,1.0,24.72666666666667,244436000.0,6.0,76.99
2024,1,170.5,7.0,1.0,35.190000000000005,280086000.0,6.0,70.82
2023,10,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0,171.58
2023,10,7.0,1.0,1.0,24.72666666666667,244436000.0,6.0,113.09
2021,4,1461.5,10.0,2.0,71.15166666666666,454646000.0,6.0,119.55
2021,5,229.0,49.0,1.0,67.79166666666667,440658000.0,6.0,158.72
2020,5,170.5,7.0,1.0,46.24333333333334,353544000.0,6.0,109.73
2022,12,170.5,7.0,1.0,36.53833333333333,288391000.0,6.0,116.84
2023,3,1606.0,7.0,1.0,42.32666666666667,313051000.0,6.0,117.66
2022,2,12.0,1.0,1.0,66.33666666666666,380070000.0,6.0,134.53
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,149.14
2024,4,170.5,7.0,1.0,49.43333333333334,341213000.0,6.0,160.84
2023,6,12139.0,2582.0,2.0,44.945,320996000.0,6.0,80.98
2022,5,74.5,16.0,2.0,65.71,400103000.0,6.0,137.16
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,120.6
2021,5,235.33333333333331,65.0,3.0,67.79166666666667,440658000.0,6.0,122.34
2022,4,107.0,20.0,1.0,69.625,417610000.0,6.0,98.7
2020,3,170.5,7.0,1.0,45.97083333333333,763761000.0,12.0,227.93
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,128.36
2021,3,15.0,1.0,1.0,69.53833333333334,440241000.0,6.0,122.58
2022,12,21.0,1.0,1.0,36.53833333333333,288391000.0,6.0,185.5
2020,7,211.0,14.0,2.0,38.525,316270000.0,6.0,163.11
2024,4,831.0,130.0,2.0,49.43333333333334,341213000.0,6.0,67.37
2022,10,1972.0,67.0,2.0,40.355,303945000.0,6.0,171.16
2024,8,21.0,1.0,1.0,32.655,257371000.0,6.0,136.97
2021,1,170.5,7.0,1.0,42.87166666666667,270220000.0,6.0,87.56
2023,7,170.5,7.0,1.0,41.435,306447000.0,6.0,171.96
2020,1,499.0,13.0,1.0,43.28583333333333,750576000.0,12.0,142.05
2021,12,226.0,26.0,1.0,44.43,313786000.0,6.0,91.57
2020,2,170.5,7.0,1.0,44.46666666666667,320996000.0,6.0,108.29
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,124.69
2024,5,42.5,3.0,2.0,47.67666666666667,331440000.0,6.0,183.51
2024,8,204.0,7.0,1.0,32.655,257371000.0,6.0,163.93
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,124.55
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,137.54
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,79.35
2021,1,170.5,7.0,1.0,42.87166666666667,270220000.0,6.0,89.42
2024,2,170.5,7.0,1.0,44.58833333333333,331522000.0,6.0,126.93
2022,12,2.0,1.0,1.0,36.53833333333333,288391000.0,6.0,133.13
2022,8,51.0,3.0,2.0,46.225,334604000.0,6.0,156.35
2021,2,707.0,4.0,1.0,63.975,381253000.0,6.0,150.79
2021,3,170.5,7.0,1.0,69.53833333333334,440241000.0,6.0,81.07
2022,3,376.5,27.0,2.0,71.255,424798000.0,6.0,146.52
2021,11,170.5,7.0,1.0,36.111666666666665,299884000.0,6.0,149.43
2023,4,275.0,2.0,1.0,46.845,329634000.0,6.0,163.52
2020,12,274.5,35.0,2.0,33.15833333333333,251570000.0,6.0,99.7
2020,11,145.66666666666666,24.0,3.0,24.118333333333336,243861000.0,6.0,21.76
2020,5,170.5,7.0,1.0,46.24333333333334,353544000.0,6.0,161.71
2021,4,672.0,67.0,1.0,71.15166666666666,454646000.0,6.0,207.69
2021,4,170.5,7.0,1.0,71.15166666666666,454646000.0,6.0,75.44
2023,4,67.0,3.0,1.0,46.845,329634000.0,6.0,172.84
2023,8,368.5,21.0,2.0,35.550000000000004,289801000.0,6.0,90.58
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,144.23
2022,1,170.5,7.0,1.0,52.89333333333334,324869000.0,6.0,161.2
2022,2,184.0,4.0,1.0,66.33666666666666,380070000.0,6.0,86.17
2020,7,170.5,7.0,1.0,38.525,316270000.0,6.0,109.22
2023,6,36.0,4.0,2.0,44.945,320996000.0,6.0,13.13
2023,1,1449.0,174.0,2.0,36.13833333333333,284679000.0,6.0,172.13
2020,3,51.0,5.0,1.0,45.97083333333333,763761000.0,12.0,113.89
2023,7,98.5,3.0,2.0,41.435,306447000.0,6.0,154.84
2020,9,10551.0,2.0,2.0,28.296666666666667,275243000.0,6.0,45.15
2024,5,170.5,7.0,1.0,47.67666666666667,331440000.0,6.0,215.77
2024,5,1642.0,226.0,1.0,47.67666666666667,331440000.0,6.0,99.11
2024,2,27.33333333333333,8.0,3.0,44.58833333333333,331522000.0,6.0,146.43
2021,2,42.0,1.0,1.0,63.975,381253000.0,6.0,116.11
2021,11,145.0,13.0,1.0,36.111666666666665,299884000.0,6.0,167.59
2024,2,2.0,1.0,1.0,44.58833333333333,331522000.0,6.0,133.24
2024,6,42.0,1.0,1.0,44.92,314563000.0,6.0,137.58
2022,2,525.5,10.0,2.0,66.33666666666666,380070000.0,6.0,72.05
2023,6,198.66666666666663,38.0,3.0,44.945,320996000.0,6.0,163.05
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,197.49
2022,11,119.5,23.0,2.0,35.45333333333333,290429000.0,6.0,112.82
2021,10,115.0,1.0,1.0,40.41833333333333,310750000.0,6.0,64.04
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,158.66
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,166.38
2024,4,9830.0,1397.0,1.0,49.43333333333334,341213000.0,6.0,16.24
2022,11,8.0,1.0,1.0,35.45333333333333,290429000.0,6.0,210.86
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,157.66
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,122.78
2022,4,107.0,20.0,1.0,69.625,417610000.0,6.0,152.7
2023,5,583.0,15.0,1.0,46.355,326783000.0,6.0,121.52
2020,5,170.5,7.0,1.0,46.24333333333334,353544000.0,6.0,103.75
2024,6,1942.5,15.0,2.0,44.92,314563000.0,6.0,66.81
2023,3,170.5,7.0,1.0,42.32666666666667,313051000.0,6.0,127.04
2022,4,170.5,7.0,1.0,69.625,417610000.0,6.0,79.01
2022,9,2371.0,92.0,2.0,42.855,318643000.0,6.0,139.57
2021,2,170.5,7.0,1.0,63.975,381253000.0,6.0,132.54
2022,3,31.0,3.0,1.0,71.255,424798000.0,6.0,133.62
2023,8,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0,138.71
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,163.56
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,147.1
2021,6,38.5,3.0,2.0,61.6,415893000.0,6.0,112.93
2021,8,170.5,7.0,1.0,48.65833333333333,348099000.0,6.0,150.13
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,128.68
2021,6,170.5,7.0,1.0,61.6,415893000.0,6.0,72.03
2020,1,4.0,1.0,1.0,43.28583333333333,750576000.0,12.0,45.48
2020,12,170.5,7.0,1.0,33.15833333333333,251570000.0,6.0,116.58
2023,5,15.0,1.0,1.0,46.355,326783000.0,6.0,69.71
2023,5,10.5,2.0,2.0,46.355,326783000.0,6.0,175.87
2020,1,26.0,4.0,1.0,43.28583333333333,750576000.0,12.0,61.39
2022,4,170.5,7.0,1.0,69.625,417610000.0,6.0,159.72
2020,1,26.0,4.0,1.0,43.28583333333333,750576000.0,12.0,86.73
2023,2,27.0,2.0,1.0,39.745,304390000.0,6.0,160.59
2020,8,170.5,7.0,1.0,32.69166666666667,294685000.0,6.0,265.2
2021,3,1031.5,161.0,2.0,69.53833333333334,440241000.0,6.0,174.46
2023,8,436.0,30.0,2.0,35.550000000000004,289801000.0,6.0,157.21
2021,3,170.5,7.0,1.0,69.53833333333334,440241000.0,6.0,109.54
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,77.82
2024,1,170.5,7.0,1.0,35.190000000000005,280086000.0,6.0,90.91
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,167.53
2023,2,182.0,18.0,1.0,39.745,304390000.0,6.0,153.32
2023,8,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0,53.25
2023,1,4.0,1.0,1.0,36.13833333333333,284679000.0,6.0,127.55
2022,10,58.0,3.0,1.0,40.355,303945000.0,6.0,130.41
2022,1,69.33333333333333,3.0,3.0,52.89333333333334,324869000.0,6.0,103.29
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,146.72
2023,3,170.5,7.0,1.0,42.32666666666667,313051000.0,6.0,112.9
2022,5,2789.0,572.0,2.0,65.71,400103000.0,6.0,39.05
2021,8,33.0,1.0,1.0,48.65833333333333,348099000.0,6.0,115.08
2020,2,170.5,7.0,1.0,44.46666666666667,320996000.0,6.0,135.22
2021,9,170.5,7.0,1.0,44.46666666666667,328160000.0,6.0,54.05
2022,8,170.5,7.0,1.0,46.225,334604000.0,6.0,205.93
2022,8,1520.5,206.0,2.0,46.225,334604000.0,6.0,109.96
2023,9,4.0,1.0,1.0,29.215,272137000.0,6.0,167.1
2021,8,170.5,7.0,1.0,48.65833333333333,348099000.0,6.0,54.33
2022,9,170.5,7.0,1.0,42.855,318643000.0,6.0,60.03
2022,10,170.5,7.0,1.0,40.355,303945000.0,6.0,152.24
2023,12,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0,29.99
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,130.21
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,108.11
2024,3,29.0,3.0,1.0,49.19499999999999,340131000.0,6.0,65.58
2022,9,170.5,7.0,1.0,42.855,318643000.0,6.0,112.53
2021,1,251.5,40.0,2.0,42.87166666666667,270220000.0,6.0,95.8
2024,3,409.0,14.0,2.0,49.19499999999999,340131000.0,6.0,108.22
2021,5,47.0,5.0,1.0,67.79166666666667,440658000.0,6.0,158.12
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,130.2
2022,9,468.6666666666667,64.0,3.0,42.855,318643000.0,6.0,117.32
2023,2,170.5,7.0,1.0,39.745,304390000.0,6.0,137.92
2021,4,99.0,25.0,2.0,71.15166666666666,454646000.0,6.0,165.57
2023,2,65.0,4.0,2.0,39.745,304390000.0,6.0,87.05
2022,4,21.0,9.0,1.0,69.625,417610000.0,6.0,122.48
2021,1,272.5,14.0,2.0,42.87166666666667,270220000.0,6.0,138.1
2022,3,1346.0,87.0,1.0,71.255,424798000.0,6.0,86.74
2022,10,170.5,7.0,1.0,40.355,303945000.0,6.0,73.27
2023,2,693.0,76.0,1.0,39.745,304390000.0,6.0,162.32
2020,10,16.0,1.0,1.0,25.903333333333336,258732000.0,6.0,148.48
2021,11,95.0,3.0,1.0,36.111666666666665,299884000.0,6.0,97.1
2023,5,170.5,7.0,1.0,46.355,326783000.0,6.0,116.41
2024,3,3131.0,28.0,1.0,49.19499999999999,340131000.0,6.0,141.98
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,146.06
2023,3,314.5,5.0,2.0,42.32666666666667,313051000.0,6.0,131.08
2023,5,52.0,6.0,2.0,46.355,326783000.0,6.0,168.13
2021,5,10612.0,326.0,1.0,67.79166666666667,440658000.0,6.0,156.82
2020,1,170.5,7.0,1.0,43.28583333333333,750576000.0,12.0,118.77
2024,1,26.0,3.0,1.0,35.190000000000005,280086000.0,6.0,79.41
2024,1,10.0,1.0,1.0,35.190000000000005,280086000.0,6.0,191.02
2022,7,64.5,8.0,2.0,52.675,353454000.0,6.0,112.18
2024,4,128.5,27.0,2.0,49.43333333333334,341213000.0,6.0,115.82
2021,3,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0,142.07
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,131.24
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,74.78
2023,6,111.0,6.0,1.0,44.945,320996000.0,6.0,55.82
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,103.87
2023,10,170.5,7.0,1.0,24.72666666666667,244436000.0,6.0,130.98
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,77.35
2023,10,6.0,1.0,1.0,24.72666666666667,244436000.0,6.0,99.53
2023,8,368.5,21.0,2.0,35.550000000000004,289801000.0,6.0,174.18
2024,3,13.0,4.0,2.0,49.19499999999999,340131000.0,6.0,165.94
2021,3,170.5,7.0,1.0,69.53833333333334,440241000.0,6.0,106.63
2021,3,170.5,7.0,1.0,69.53833333333334,440241000.0,6.0,207.06
2022,4,133.0,1.0,1.0,69.625,417610000.0,6.0,141.89
2022,9,325.0,1.0,1.0,42.855,318643000.0,6.0,175.81
2022,2,152.0,15.0,1.0,66.33666666666666,380070000.0,6.0,175.03
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,88.67
2023,3,1606.0,7.0,1.0,42.32666666666667,313051000.0,6.0,131.68
2023,10,286.0,47.0,2.0,24.72666666666667,244436000.0,6.0,141.18
2023,6,858.0,77.0,1.0,44.945,320996000.0,6.0,142.27
2022,4,107.0,20.0,1.0,69.625,417610000.0,6.0,165.61
2020,2,170.5,7.0,1.0,44.46666666666667,320996000.0,6.0,53.08
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,136.54
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,172.7
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,182.05
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,122.36
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,192.67
2024,9,170.5,7.0,1.0,25.81833333333333,233360000.0,6.0,121.96
2020,3,170.5,7.0,1.0,45.97083333333333,763761000.0,12.0,179.28
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,80.81
2023,10,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0,81.44
2021,4,170.5,7.0,1.0,71.15166666666666,454646000.0,6.0,204.53
2020,3,170.5,7.0,1.0,45.97083333333333,763761000.0,12.0,150.48
2023,2,219.33333333333331,10.0,3.0,39.745,304390000.0,6.0,92.02
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,132.32
2022,5,2789.0,572.0,2.0,65.71,400103000.0,6.0,113.33
2024,5,170.5,7.0,1.0,47.67666666666667,331440000.0,6.0,138.69
2024,5,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0,104.49
2022,8,2597.0,233.0,2.0,46.225,334604000.0,6.0,133.92
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,54.28
2021,7,170.5,7.0,1.0,53.97166666666666,382565000.0,6.0,154.94
2021,2,170.5,7.0,1.0,63.975,381253000.0,6.0,149.4
2023,6,858.0,77.0,1.0,44.945,320996000.0,6.0,215.46
2023,11,1632.3333333333333,302.0,3.0,22.915000000000003,229694000.0,6.0,120.82
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,72.52
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,114.93
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,145.3
2024,2,170.5,7.0,1.0,44.58833333333333,331522000.0,6.0,112.13
2023,11,1632.3333333333333,302.0,3.0,22.915000000000003,229694000.0,6.0,142.28
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,123.2
2020,7,170.5,7.0,1.0,38.525,316270000.0,6.0,138.62
2020,12,170.5,7.0,1.0,33.15833333333333,251570000.0,6.0,78.81
2024,7,170.5,7.0,1.0,39.32833333333333,289223000.0,6.0,199.7
2020,11,170.5,7.0,1.0,24.118333333333336,243861000.0,6.0,128.36
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,112.79
2020,12,170.5,7.0,1.0,33.15833333333333,251570000.0,6.0,162.61
2023,11,232.0,2.0,2.0,22.915000000000003,229694000.0,6.0,175.34
2020,12,130.0,15.0,1.0,33.15833333333333,251570000.0,6.0,124.94
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,92.81
2022,6,383.0,38.0,1.0,59.61666666666667,373647000.0,6.0,96.98
2022,4,6.0,1.0,1.0,69.625,417610000.0,6.0,121.28
2023,10,170.5,7.0,1.0,24.72666666666667,244436000.0,6.0,82.98
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,105.47
2024,3,13.0,4.0,2.0,49.19499999999999,340131000.0,6.0,150.23
2021,11,280.0,67.0,2.0,36.111666666666665,299884000.0,6.0,111.91
2022,5,940.0,12.0,1.0,65.71,400103000.0,6.0,136.7
2021,1,46.0,1.0,1.0,42.87166666666667,270220000.0,6.0,97.89
2022,12,2.0,1.0,1.0,36.53833333333333,288391000.0,6.0,132.98
2023,4,5.0,1.0,1.0,46.845,329634000.0,6.0,48.95
2022,12,21.0,1.0,1.0,36.53833333333333,288391000.0,6.0,100.2
2021,7,54.0,3.0,1.0,53.97166666666666,382565000.0,6.0,151.95
2021,8,628.0,44.0,1.0,48.65833333333333,348099000.0,6.0,117.7
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,144.69
2024,1,20424.0,2290.0,1.0,35.190000000000005,280086000.0,6.0,82.94
2023,5,10.5,2.0,2.0,46.355,326783000.0,6.0,152.66
2021,5,641.6666666666666,76.0,3.0,67.79166666666667,440658000.0,6.0,186.02
2021,6,1043.0,4.0,1.0,61.6,415893000.0,6.0,163.15
2020,1,170.5,7.0,1.0,43.28583333333333,750576000.0,12.0,125.81
2023,11,222.0,2.0,2.0,22.915000000000003,229694000.0,6.0,133.24
2020,12,6.0,1.0,1.0,33.15833333333333,251570000.0,6.0,150.06
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,212.04
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,202.98
2023,12,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0,107.93
2021,1,59.5,5.0,2.0,42.87166666666667,270220000.0,6.0,118.69
2020,2,23.0,2.0,1.0,44.46666666666667,320996000.0,6.0,197.88
2022,9,170.5,7.0,1.0,42.855,318643000.0,6.0,75.43
2022,8,170.5,7.0,1.0,46.225,334604000.0,6.0,137.18
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,176.6
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,213.34
2021,1,251.5,40.0,2.0,42.87166666666667,270220000.0,6.0,104.36
2020,2,3167.5,114.0,2.0,44.46666666666667,320996000.0,6.0,97.04
2021,5,8209.0,2.0,1.0,67.79166666666667,440658000.0,6.0,116.47
2020,3,72.0,2.0,1.0,45.97083333333333,763761000.0,12.0,166.62
2021,1,420.5,49.0,2.0,42.87166666666667,270220000.0,6.0,109.4
2023,10,170.5,7.0,1.0,24.72666666666667,244436000.0,6.0,115.93
2021,4,431.5,49.0,2.0,71.15166666666666,454646000.0,6.0,152.57
2023,5,170.5,7.0,1.0,46.355,326783000.0,6.0,148.3
2024,5,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0,106.79
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,147.18
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,147.28
2023,10,171.0,20.0,2.0,24.72666666666667,244436000.0,6.0,187.77
2021,12,2057.0,169.0,1.0,44.43,313786000.0,6.0,111.3
2024,5,2785.0,5.0,1.0,47.67666666666667,331440000.0,6.0,116.28
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,172.96
2021,7,265.0,60.0,3.0,53.97166666666666,382565000.0,6.0,224.12
2023,7,170.5,7.0,1.0,41.435,306447000.0,6.0,162.82
2021,11,4619.0,223.0,1.0,36.111666666666665,299884000.0,6.0,128.7
2021,12,907.0,1.0,1.0,44.43,313786000.0,6.0,128.95
