YIL,AY,ORTALAMA_TUKETIM_MEAN,ABONE_ADEDI_SUM,KAYIT_SAYISI,ORT_DOLULUK,TOPLAM_SU,BARAJ_SAYISI,TUKETIM
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,100.53
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,199.67
2021,5,229.0,49.0,1.0,67.79166666666667,440658000.0,6.0,101.48
2021,3,236.75,67.0,4.0,69.53833333333334,440241000.0,6.0,171.63
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,154.6
2024,3,3131.0,28.0,1.0,49.19499999999999,340131000.0,6.0,104.82
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,208.08
2021,7,170.5,7.0,1.0,53.97166666666666,382565000.0,6.0,107.81
2021,2,170.5,7.0,1.0,63.975,381253000.0,6.0,202.63
2023,8,2237.0,259.0,1.0,35.550000000000004,289801000.0,6.0,140.86
2022,11,119.5,23.0,2.0,35.45333333333333,290429000.0,6.0,170.0
2023,8,170.5,7.0,1.0,35.550000000000004,289801000.0,6.0,225.33
2023,4,72.0,22.0,3.0,46.845,329634000.0,6.0,184.45
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,192.62
2024,4,19.0,2.0,1.0,49.43333333333334,341213000.0,6.0,140.97
2022,12,16858.0,1689.0,1.0,36.53833333333333,288391000.0,6.0,112.15
2023,8,436.0,30.0,2.0,35.550000000000004,289801000.0,6.0,172.94
2020,2,1176.6666666666667,169.0,3.0,44.46666666666667,320996000.0,6.0,99.66
2023,4,72.0,22.0,3.0,46.845,329634000.0,6.0,149.37
2021,9,170.5,7.0,1.0,44.46666666666667,328160000.0,6.0,143.63
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,161.63
2024,8,45.0,1.0,1.0,32.655,257371000.0,6.0,135.12
2020,4,200.0,3.0,1.0,47.95166666666666,372131000.0,6.0,106.05
2022,6,170.5,7.0,1.0,59.61666666666667,373647000.0,6.0,103.53
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,50.48
2022,1,170.5,7.0,1.0,52.89333333333334,324869000.0,6.0,117.87
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,144.45
2020,8,3.0,1.0,1.0,32.69166666666667,294685000.0,6.0,188.06
2024,1,27.0,6.0,2.0,35.190000000000005,280086000.0,6.0,65.8
2021,4,170.5,7.0,1.0,71.15166666666666,454646000.0,6.0,143.72
2022,2,120.33333333333331,15.0,3.0,66.33666666666666,380070000.0,6.0,81.94
2022,2,1189.0,362.0,2.0,66.33666666666666,380070000.0,6.0,162.57
2024,5,2785.0,5.0,1.0,47.67666666666667,331440000.0,6.0,133.11
2022,7,74.0,4.0,2.0,52.675,353454000.0,6.0,110.58
2024,7,126.5,8.0,2.0,39.32833333333333,289223000.0,6.0,124.29
2020,6,8.0,1.0,1.0,43.65833333333334,337939000.0,6.0,204.65
2024,5,170.5,7.0,1.0,47.67666666666667,331440000.0,6.0,156.78
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,130.83
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,107.86
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,147.05
2020,9,170.5,7.0,1.0,28.296666666666667,275243000.0,6.0,118.24
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,84.79
2023,5,204.5,10.0,2.0,46.355,326783000.0,6.0,111.57
2020,12,757.0,35.0,2.0,33.15833333333333,251570000.0,6.0,121.66
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,94.61
2022,10,276.0,13.0,2.0,40.355,303945000.0,6.0,159.7
2023,8,170.5,7.0,1.0,35.550000000000004,289801000.0,6.0,127.33
2022,11,142.33333333333334,5.0,3.0,35.45333333333333,290429000.0,6.0,142.9
2022,2,268.6666666666667,16.0,3.0,66.33666666666666,380070000.0,6.0,145.99
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,44.3
2022,9,170.5,7.0,1.0,42.855,318643000.0,6.0,160.07
2021,9,114.0,17.0,2.0,44.46666666666667,328160000.0,6.0,137.83
2021,7,46.0,1.0,1.0,53.97166666666666,382565000.0,6.0,132.02
2020,1,130.0,8.0,1.0,43.28583333333333,750576000.0,12.0,199.68
2022,2,987.5,11.0,2.0,66.33666666666666,380070000.0,6.0,212.02
2023,5,6.0,1.0,1.0,46.355,326783000.0,6.0,192.02
2022,3,282.3333333333333,4.0,3.0,71.255,424798000.0,6.0,64.45
2023,10,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0,219.75
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,177.33
2023,5,52.0,6.0,2.0,46.355,326783000.0,6.0,131.9
2021,2,98.0,5.0,1.0,63.975,381253000.0,6.0,115.96
2022,4,170.5,7.0,1.0,69.625,417610000.0,6.0,88.57
2020,9,170.5,7.0,1.0,28.296666666666667,275243000.0,6.0,41.49
2020,1,155.0,2.0,2.0,43.28583333333333,750576000.0,12.0,60.3
2021,1,7.0,1.0,1.0,42.87166666666667,270220000.0,6.0,118.88
2020,2,170.5,7.0,1.0,44.46666666666667,320996000.0,6.0,171.12
2024,2,86.0,7.0,1.0,44.58833333333333,331522000.0,6.0,105.39
2022,4,298.5,51.0,2.0,69.625,417610000.0,6.0,100.76
2020,3,12.0,1.0,1.0,45.97083333333333,763761000.0,12.0,181.25
2023,1,389.0,35.0,1.0,36.13833333333333,284679000.0,6.0,136.51
2024,7,170.5,7.0,1.0,39.32833333333333,289223000.0,6.0,89.05
2023,6,36.0,4.0,2.0,44.945,320996000.0,6.0,89.65
2024,4,1211.0,109.0,1.0,49.43333333333334,341213000.0,6.0,110.47
2022,4,22.0,6.0,1.0,69.625,417610000.0,6.0,73.58
2020,8,41.0,2.0,1.0,32.69166666666667,294685000.0,6.0,144.18
2021,11,95.0,3.0,1.0,36.111666666666665,299884000.0,6.0,110.33
2022,2,170.5,7.0,1.0,66.33666666666666,380070000.0,6.0,64.6
2023,11,170.5,7.0,1.0,22.915000000000003,229694000.0,6.0,154.75
2021,6,31991.0,4357.0,2.0,61.6,415893000.0,6.0,164.66
2022,2,170.5,7.0,1.0,66.33666666666666,380070000.0,6.0,148.68
2023,6,170.5,7.0,1.0,44.945,320996000.0,6.0,97.23
2023,12,321.0,47.0,2.0,26.203333333333333,247671000.0,6.0,131.08
2023,5,170.5,7.0,1.0,46.355,326783000.0,6.0,103.82
2024,8,170.5,7.0,1.0,32.655,257371000.0,6.0,181.4
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,117.07
2022,11,491.0,7.0,2.0,35.45333333333333,290429000.0,6.0,144.83
2023,10,16.0,2.0,1.0,24.72666666666667,244436000.0,6.0,115.52
2024,3,13.0,4.0,2.0,49.19499999999999,340131000.0,6.0,173.74
2024,8,391.0,9.0,1.0,32.655,257371000.0,6.0,248.55
2023,10,33.0,8.0,3.0,24.72666666666667,244436000.0,6.0,94.32
2020,11,5432.0,191.0,1.0,24.118333333333336,243861000.0,6.0,148.95
2023,5,2128.0,470.0,3.0,46.355,326783000.0,6.0,146.33
2022,12,170.5,7.0,1.0,36.53833333333333,288391000.0,6.0,124.78
2022,4,6.0,1.0,1.0,69.625,417610000.0,6.0,138.06
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,144.52
2024,5,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0,116.06
2021,11,170.5,7.0,1.0,36.111666666666665,299884000.0,6.0,114.19
2020,2,14.0,1.0,1.0,44.46666666666667,320996000.0,6.0,154.34
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,145.36
2020,12,170.5,7.0,1.0,33.15833333333333,251570000.0,6.0,81.22
2021,8,170.5,7.0,1.0,48.65833333333333,348099000.0,6.0,122.82
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,82.81
2023,7,350.0,5.0,2.0,41.435,306447000.0,6.0,172.86
2023,6,170.5,7.0,1.0,44.945,320996000.0,6.0,128.12
2021,6,278.0,7.0,1.0,61.6,415893000.0,6.0,112.09
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,190.78
2022,10,198.0,1.0,1.0,40.355,303945000.0,6.0,119.56
2024,2,56.0,1.0,1.0,44.58833333333333,331522000.0,6.0,53.19
2023,1,1449.0,174.0,2.0,36.13833333333333,284679000.0,6.0,122.99
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,206.49
2023,5,10.5,2.0,2.0,46.355,326783000.0,6.0,145.95
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,60.86
2023,6,12476.0,837.0,2.0,44.945,320996000.0,6.0,148.13
2023,9,54233.0,4814.0,1.0,29.215,272137000.0,6.0,52.83
2022,8,170.5,7.0,1.0,46.225,334604000.0,6.0,128.87
2021,8,170.5,7.0,1.0,48.65833333333333,348099000.0,6.0,131.78
2024,1,170.5,7.0,1.0,35.190000000000005,280086000.0,6.0,90.02
2024,7,214.0,12.0,1.0,39.32833333333333,289223000.0,6.0,161.05
2022,11,1025.0,57.0,1.0,35.45333333333333,290429000.0,6.0,131.56
2020,5,170.5,7.0,1.0,46.24333333333334,353544000.0,6.0,119.11
2020,9,1094.0,22.0,1.0,28.296666666666667,275243000.0,6.0,177.47
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,78.6
2023,3,1606.0,7.0,1.0,42.32666666666667,313051000.0,6.0,137.62
2023,12,33442.0,3199.0,1.0,26.203333333333333,247671000.0,6.0,83.61
2023,2,27.0,2.0,1.0,39.745,304390000.0,6.0,155.9
2024,4,5020.5,875.0,2.0,49.43333333333334,341213000.0,6.0,160.08
2023,3,212.0,40.0,2.0,42.32666666666667,313051000.0,6.0,154.45
2023,6,195.0,2.0,1.0,44.945,320996000.0,6.0,213.18
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,165.24
2020,2,492.0,2.0,1.0,44.46666666666667,320996000.0,6.0,98.94
2021,11,170.5,7.0,1.0,36.111666666666665,299884000.0,6.0,207.37
2024,5,4331.0,2274.0,4.0,47.67666666666667,331440000.0,6.0,174.8
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,104.73
2020,10,1979.0,195.0,2.0,25.903333333333336,258732000.0,6.0,84.99
2021,11,58.0,4.0,1.0,36.111666666666665,299884000.0,6.0,94.2
2022,9,113.5,3.0,2.0,42.855,318643000.0,6.0,107.8
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,189.16
2024,9,170.5,7.0,1.0,25.81833333333333,233360000.0,6.0,99.6
2022,5,663.0,40.0,2.0,65.71,400103000.0,6.0,199.6
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,100.66
2022,3,1516.0,9.0,2.0,71.255,424798000.0,6.0,110.31
2023,4,170.5,7.0,1.0,46.845,329634000.0,6.0,90.31
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,186.29
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,100.69
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,113.96
2021,11,31.0,2.0,1.0,36.111666666666665,299884000.0,6.0,135.85
2022,2,170.5,7.0,1.0,66.33666666666666,380070000.0,6.0,93.53
2023,8,2237.0,259.0,1.0,35.550000000000004,289801000.0,6.0,135.25
2020,7,170.5,7.0,1.0,38.525,316270000.0,6.0,118.0
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,162.36
2021,7,265.0,60.0,3.0,53.97166666666666,382565000.0,6.0,74.44
2021,2,24.5,8.0,2.0,63.975,381253000.0,6.0,138.68
2024,5,170.5,7.0,1.0,47.67666666666667,331440000.0,6.0,102.98
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,133.0
2024,8,47.0,6.0,2.0,32.655,257371000.0,6.0,159.29
2020,8,170.5,7.0,1.0,32.69166666666667,294685000.0,6.0,127.96
2022,2,120.33333333333331,15.0,3.0,66.33666666666666,380070000.0,6.0,123.62
2023,11,35.0,1.0,1.0,22.915000000000003,229694000.0,6.0,171.45
2021,2,37.5,7.0,2.0,63.975,381253000.0,6.0,78.35
2023,2,1132.0,148.0,1.0,39.745,304390000.0,6.0,144.8
2021,1,7.0,1.0,1.0,42.87166666666667,270220000.0,6.0,133.69
2021,2,2.0,1.0,1.0,63.975,381253000.0,6.0,145.0
2020,7,163.0,7.0,1.0,38.525,316270000.0,6.0,133.51
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,106.04
2024,1,28.0,1.0,1.0,35.190000000000005,280086000.0,6.0,112.61
2020,7,170.5,7.0,1.0,38.525,316270000.0,6.0,221.02
2021,5,229.0,49.0,1.0,67.79166666666667,440658000.0,6.0,24.56
2021,12,2413.0,839.0,3.0,44.43,313786000.0,6.0,188.75
2023,5,1779.5,492.0,2.0,46.355,326783000.0,6.0,156.7
2020,7,170.5,7.0,1.0,38.525,316270000.0,6.0,150.37
2022,3,19.0,7.0,1.0,71.255,424798000.0,6.0,139.23
2022,8,63.0,1.0,1.0,46.225,334604000.0,6.0,199.77
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,53.59
2021,2,24.0,2.0,1.0,63.975,381253000.0,6.0,100.63
2020,7,211.0,14.0,2.0,38.525,316270000.0,6.0,105.2
2021,5,173.0,3.0,1.0,67.79166666666667,440658000.0,6.0,134.81
2024,2,56.0,1.0,1.0,44.58833333333333,331522000.0,6.0,56.5
2022,3,2.0,1.0,1.0,71.255,424798000.0,6.0,124.9
2022,3,81.0,9.0,1.0,71.255,424798000.0,6.0,87.95
2024,8,1902.0,60.0,1.0,32.655,257371000.0,6.0,112.22
2023,11,183.0,15.0,1.0,22.915000000000003,229694000.0,6.0,120.52
2024,2,170.5,7.0,1.0,44.58833333333333,331522000.0,6.0,195.44
2022,4,21.0,9.0,1.0,69.625,417610000.0,6.0,130.81
2022,9,468.6666666666667,64.0,3.0,42.855,318643000.0,6.0,61.34
2024,9,170.5,7.0,1.0,25.81833333333333,233360000.0,6.0,105.39
2020,11,357.0,37.0,1.0,24.118333333333336,243861000.0,6.0,90.03
2021,12,226.0,26.0,1.0,44.43,313786000.0,6.0,105.83
2023,1,6658.333333333333,1945.0,3.0,36.13833333333333,284679000.0,6.0,94.69
2022,12,170.5,7.0,1.0,36.53833333333333,288391000.0,6.0,186.8
2021,1,251.5,40.0,2.0,42.87166666666667,270220000.0,6.0,127.24
2022,12,21.0,1.0,1.0,36.53833333333333,288391000.0,6.0,162.6
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,111.76
2021,8,81.0,19.0,1.0,48.65833333333333,348099000.0,6.0,43.48
2022,8,51.0,3.0,2.0,46.225,334604000.0,6.0,136.32
2023,8,2237.0,259.0,1.0,35.550000000000004,289801000.0,6.0,93.06
2021,1,170.5,7.0,1.0,42.87166666666667,270220000.0,6.0,85.14
2020,8,170.5,7.0,1.0,32.69166666666667,294685000.0,6.0,168.1
2021,3,415.0,96.0,1.0,69.53833333333334,440241000.0,6.0,170.95
2020,2,262.0,2.0,1.0,44.46666666666667,320996000.0,6.0,213.4
2024,2,27.33333333333333,8.0,3.0,44.58833333333333,331522000.0,6.0,180.74
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,69.27
2022,4,170.5,7.0,1.0,69.625,417610000.0,6.0,135.22
2022,12,170.5,7.0,1.0,36.53833333333333,288391000.0,6.0,101.79
2021,2,170.5,7.0,1.0,63.975,381253000.0,6.0,122.28
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,232.8
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,85.53
2023,5,244.0,5.0,1.0,46.355,326783000.0,6.0,122.7
2024,9,170.5,7.0,1.0,25.81833333333333,233360000.0,6.0,115.39
2021,8,20.0,1.0,1.0,48.65833333333333,348099000.0,6.0,143.49
2021,6,95.0,2.0,1.0,61.6,415893000.0,6.0,109.02
2021,10,170.5,7.0,1.0,40.41833333333333,310750000.0,6.0,158.0
2021,9,237.66666666666663,42.0,3.0,44.46666666666667,328160000.0,6.0,135.09
2023,10,170.5,7.0,1.0,24.72666666666667,244436000.0,6.0,118.42
2023,5,170.5,7.0,1.0,46.355,326783000.0,6.0,73.94
2021,10,119.33333333333331,10.0,3.0,40.41833333333333,310750000.0,6.0,151.89
2023,3,170.5,7.0,1.0,42.32666666666667,313051000.0,6.0,122.9
2021,4,170.5,7.0,1.0,71.15166666666666,454646000.0,6.0,180.32
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,83.27
2021,2,911.5,186.0,2.0,63.975,381253000.0,6.0,144.75
2020,9,1610.0,38.0,1.0,28.296666666666667,275243000.0,6.0,107.35
2021,10,4.0,1.0,1.0,40.41833333333333,310750000.0,6.0,76.14
2024,2,14.0,1.0,1.0,44.58833333333333,331522000.0,6.0,48.96
2024,6,34989.0,495.0,1.0,44.92,314563000.0,6.0,124.16
2023,5,2128.0,470.0,3.0,46.355,326783000.0,6.0,171.97
2023,3,51.5,9.0,2.0,42.32666666666667,313051000.0,6.0,98.91
2024,6,24.5,3.0,2.0,44.92,314563000.0,6.0,77.07
2020,11,170.5,7.0,1.0,24.118333333333336,243861000.0,6.0,182.37
2023,6,133.5,6.0,2.0,44.945,320996000.0,6.0,88.48
2021,5,15.0,1.0,1.0,67.79166666666667,440658000.0,6.0,173.89
2020,4,170.5,7.0,1.0,47.95166666666666,372131000.0,6.0,63.38
2023,7,5729.5,491.0,2.0,41.435,306447000.0,6.0,121.73
2022,7,74.0,4.0,2.0,52.675,353454000.0,6.0,134.7
2024,1,26.0,3.0,1.0,35.190000000000005,280086000.0,6.0,148.55
2022,9,561.0,6.0,1.0,42.855,318643000.0,6.0,96.72
2023,12,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0,103.35
2024,1,23638.5,5222.0,2.0,35.190000000000005,280086000.0,6.0,131.11
2024,1,170.5,7.0,1.0,35.190000000000005,280086000.0,6.0,135.47
2023,7,170.5,7.0,1.0,41.435,306447000.0,6.0,157.59
2020,10,22393.0,4324.0,2.0,25.903333333333336,258732000.0,6.0,94.26
2022,3,975.0,87.0,1.0,71.255,424798000.0,6.0,103.55
2020,3,27484.0,5250.0,2.0,45.97083333333333,763761000.0,12.0,153.28
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,125.84
2020,11,170.5,7.0,1.0,24.118333333333336,243861000.0,6.0,97.78
2020,1,170.5,7.0,1.0,43.28583333333333,750576000.0,12.0,141.78
2022,11,170.5,7.0,1.0,35.45333333333333,290429000.0,6.0,198.13
2021,12,226.0,26.0,1.0,44.43,313786000.0,6.0,77.31
2021,12,46.0,13.0,2.0,44.43,313786000.0,6.0,196.09
2022,10,67.0,9.0,2.0,40.355,303945000.0,6.0,120.01
2022,9,170.5,7.0,1.0,42.855,318643000.0,6.0,194.47
2022,9,170.5,7.0,1.0,42.855,318643000.0,6.0,102.07
2021,2,42.0,1.0,1.0,63.975,381253000.0,6.0,125.74
2022,6,111386.0,8042.0,1.0,59.61666666666667,373647000.0,6.0,120.44
2021,10,11614.5,2120.0,2.0,40.41833333333333,310750000.0,6.0,146.75
2022,4,1559.0,32.0,1.0,69.625,417610000.0,6.0,89.29
2024,5,1642.0,226.0,1.0,47.67666666666667,331440000.0,6.0,173.75
2020,5,18.0,1.0,1.0,46.24333333333334,353544000.0,6.0,168.43
2021,3,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0,183.91
2021,4,18.0,1.0,1.0,71.15166666666666,454646000.0,6.0,104.61
2021,1,3382.0,4.0,1.0,42.87166666666667,270220000.0,6.0,171.69
2022,4,170.5,7.0,1.0,69.625,417610000.0,6.0,133.89
2023,2,19.0,6.0,1.0,39.745,304390000.0,6.0,154.66
2023,7,170.5,7.0,1.0,41.435,306447000.0,6.0,111.02
2020,10,187.0,22.0,1.0,25.903333333333336,258732000.0,6.0,232.13
2024,9,170.5,7.0,1.0,25.81833333333333,233360000.0,6.0,119.84
2023,11,1632.3333333333333,302.0,3.0,22.915000000000003,229694000.0,6.0,72.43
2022,6,170.5,7.0,1.0,59.61666666666667,373647000.0,6.0,144.65
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,104.63
2021,5,16507.0,2367.0,2.0,67.79166666666667,440658000.0,6.0,122.5
2020,9,57.0,1.0,1.0,28.296666666666667,275243000.0,6.0,115.85
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,160.12
2022,3,170.5,7.0,1.0,71.255,424798000.0,6.0,99.71
2022,1,591.0,1.0,1.0,52.89333333333334,324869000.0,6.0,188.71
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,119.08
2021,9,79.0,4.0,1.0,44.46666666666667,328160000.0,6.0,138.76
2023,10,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0,155.46
2020,10,170.5,7.0,1.0,25.903333333333336,258732000.0,6.0,130.23
2024,4,10.0,2.0,1.0,49.43333333333334,341213000.0,6.0,166.49
2021,1,3382.0,4.0,1.0,42.87166666666667,270220000.0,6.0,109.98
2024,2,170.5,7.0,1.0,44.58833333333333,331522000.0,6.0,159.87
2020,1,170.5,7.0,1.0,43.28583333333333,750576000.0,12.0,69.26
2024,4,10.0,2.0,1.0,49.43333333333334,341213000.0,6.0,144.65
2021,8,170.5,7.0,1.0,48.65833333333333,348099000.0,6.0,191.01
2022,1,591.0,1.0,1.0,52.89333333333334,324869000.0,6.0,128.95
2023,5,170.5,7.0,1.0,46.355,326783000.0,6.0,63.87
2021,1,3382.0,4.0,1.0,42.87166666666667,270220000.0,6.0,111.53
2023,8,436.0,30.0,2.0,35.550000000000004,289801000.0,6.0,203.23
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,171.71
2021,12,10.333333333333334,4.0,3.0,44.43,313786000.0,6.0,170.1
2022,2,170.5,7.0,1.0,66.33666666666666,380070000.0,6.0,157.03
2024,6,42.0,1.0,1.0,44.92,314563000.0,6.0,67.98
2020,9,1610.0,38.0,1.0,28.296666666666667,275243000.0,6.0,134.2
2024,4,170.5,7.0,1.0,49.43333333333334,341213000.0,6.0,108.75
2023,12,1160.0,178.0,1.0,26.203333333333333,247671000.0,6.0,116.62
2020,6,170.5,7.0,1.0,43.65833333333334,337939000.0,6.0,134.26
2021,11,145.0,13.0,1.0,36.111666666666665,299884000.0,6.0,205.07
2021,12,170.5,7.0,1.0,44.43,313786000.0,6.0,148.68
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,111.8
2022,2,170.5,7.0,1.0,66.33666666666666,380070000.0,6.0,69.46
2022,1,170.5,7.0,1.0,52.89333333333334,324869000.0,6.0,137.89
2021,3,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0,112.89
2021,2,170.5,7.0,1.0,63.975,381253000.0,6.0,187.73
2020,10,10.0,1.0,1.0,25.903333333333336,258732000.0,6.0,162.99
2024,3,47.0,4.0,2.0,49.19499999999999,340131000.0,6.0,138.72
2020,2,196.0,21.0,1.0,44.46666666666667,320996000.0,6.0,130.79
2023,2,170.5,7.0,1.0,39.745,304390000.0,6.0,170.19
2021,5,173.0,3.0,1.0,67.79166666666667,440658000.0,6.0,175.17
2020,7,39.0,3.0,1.0,38.525,316270000.0,6.0,156.05
2020,1,170.5,7.0,1.0,43.28583333333333,750576000.0,12.0,103.46
2022,7,170.5,7.0,1.0,52.675,353454000.0,6.0,183.4
2020,10,170.5,7.0,1.0,25.903333333333336,258732000.0,6.0,139.51
2022,11,119.5,23.0,2.0,35.45333333333333,290429000.0,6.0,171.04
2024,4,80.5,34.0,2.0,49.43333333333334,341213000.0,6.0,129.88
2021,11,280.0,67.0,2.0,36.111666666666665,299884000.0,6.0,163.71
2022,1,2.0,1.0,1.0,52.89333333333334,324869000.0,6.0,169.66
2023,9,170.5,7.0,1.0,29.215,272137000.0,6.0,72.9
2024,6,24.5,3.0,2.0,44.92,314563000.0,6.0,133.99
2023,8,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0,91.35
2024,3,552.0,81.0,1.0,49.19499999999999,340131000.0,6.0,82.22
2021,6,29.0,2.0,2.0,61.6,415893000.0,6.0,151.08
2023,8,3491.0,338.0,1.0,35.550000000000004,289801000.0,6.0,65.13
2024,7,170.5,7.0,1.0,39.32833333333333,289223000.0,6.0,181.07
2023,12,170.5,7.0,1.0,26.203333333333333,247671000.0,6.0,143.85
2021,11,170.5,7.0,1.0,36.111666666666665,299884000.0,6.0,142.02
2024,1,170.5,7.0,1.0,35.190000000000005,280086000.0,6.0,89.56
2022,5,926.0,38.0,1.0,65.71,400103000.0,6.0,163.31
2021,3,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0,79.64
2021,8,33.0,1.0,1.0,48.65833333333333,348099000.0,6.0,128.67
2024,6,170.5,7.0,1.0,44.92,314563000.0,6.0,5.69
2022,5,170.5,7.0,1.0,65.71,400103000.0,6.0,162.5
2021,5,170.5,7.0,1.0,67.79166666666667,440658000.0,6.0,165.66
2023,8,170.5,7.0,1.0,35.550000000000004,289801000.0,6.0,170.72
2024,7,170.5,7.0,1.0,39.32833333333333,289223000.0,6.0,116.61
2024,3,170.5,7.0,1.0,49.19499999999999,340131000.0,6.0,102.59
2020,10,170.5,7.0,1.0,25.903333333333336,258732000.0,6.0,36.88
2023,12,238.0,20.0,1.0,26.203333333333333,247671000.0,6.0,61.39
2023,1,170.5,7.0,1.0,36.13833333333333,284679000.0,6.0,129.65
